patient,file,start_sec,mode,seed,sr_value,cr_value,sr_reason,cr_reason,frequency,max_clipped_fraction,bistable_valid,bistable_reason,bistable_events,bistable_intervals,bistable_cv,fhn_events,fhn_intervals,fhn_valid
chb08,chb08_02.edf,3596.0,trailing,42,-7.875554137285485,0.9394745874762352,ok,ok,1.0,0.0,False,insufficient_intervals,0,0,,13,11,True
chb08,chb08_02.edf,3596.0,trailing,43,-5.536184319629407,0.8839405798300467,ok,ok,1.0,0.0,False,insufficient_intervals,0,0,,14,12,True
chb08,chb08_02.edf,3596.0,trailing,44,-13.55139845592397,0.5234424491170963,ok,ok,1.0,0.0,True,ok,6,5,0.7604568221470703,10,8,True
chb08,chb08_03.edf,4.0,centered,42,-8.194495355037704,0.8846135701161248,ok,ok,1.0,0.0,False,insufficient_intervals,0,0,,12,10,True
chb08,chb08_03.edf,4.0,centered,43,-7.112207410052049,0.8930337779060793,ok,ok,1.0,0.0,False,insufficient_intervals,0,0,,16,14,True
chb08,chb08_03.edf,4.0,centered,44,-14.084820889867267,0.5482307845372576,ok,ok,1.0,0.0,True,ok,6,5,0.7581282885858767,10,9,True
chb08,chb08_03.edf,1800.0,centered,42,-3.8771719141711296,1.046213651061579,ok,ok,1.0,0.0,False,insufficient_intervals,0,0,,13,10,True
chb08,chb08_03.edf,1800.0,centered,43,-1.2696225593296093,0.7927189995908239,ok,ok,1.0,0.0,False,insufficient_intervals,2,1,,14,12,True
chb08,chb08_03.edf,1800.0,centered,44,-9.095492492068908,1.0734509146690363,ok,ok,1.0,0.0,True,ok,6,5,0.7654734522808052,12,11,True
chb08,chb08_03.edf,3592.0,centered,42,-12.559751047523292,0.983905512019438,ok,ok,1.3,0.0,False,insufficient_intervals,0,0,,15,12,True
chb08,chb08_03.edf,3592.0,centered,43,-14.14703643419958,0.7927189995908239,ok,ok,1.3,0.0,False,insufficient_intervals,0,0,,14,12,True
chb08,chb08_03.edf,3592.0,centered,44,-17.179026553105142,0.5234424491170963,ok,ok,1.3,0.0,True,ok,6,5,0.7603002028817737,10,8,True
chb08,chb08_03.edf,8.0,trailing,42,-6.311873027205385,0.9783342122126096,ok,ok,1.0,0.0,False,insufficient_intervals,0,0,,11,10,True
chb08,chb08_03.edf,8.0,trailing,43,-5.131340852246198,0.8210858044271492,ok,ok,1.0,0.0,False,insufficient_intervals,0,0,,15,13,True
chb08,chb08_03.edf,8.0,trailing,44,-12.94030720330721,0.1663547915996955,ok,ok,1.0,0.0,True,ok,6,5,0.925926214114766,10,8,True
chb08,chb08_03.edf,1804.0,trailing,42,-5.470146703308517,0.9436301402414807,ok,ok,1.0,0.0,False,insufficient_intervals,0,0,,13,11,True
chb08,chb08_03.edf,1804.0,trailing,43,-3.047626511436908,0.8360736427027353,ok,ok,1.0,0.0,False,insufficient_intervals,0,0,,15,13,True
chb08,chb08_03.edf,1804.0,trailing,44,-10.56854857276463,0.5214525148879743,ok,ok,1.0,0.0,True,ok,6,5,0.757428667065189,10,8,True
chb08,chb08_03.edf,3596.0,trailing,42,-12.469383505634108,0.9394745874762352,ok,ok,1.4000000000000001,0.0,False,insufficient_intervals,0,0,,13,11,True
chb08,chb08_03.edf,3596.0,trailing,43,-19.351007354829285,0.8831116441420463,ok,ok,1.4000000000000001,0.0,False,insufficient_intervals,0,0,,15,13,True
chb08,chb08_03.edf,3596.0,trailing,44,-20.22783919399911,0.5801835197482597,ok,ok,1.4000000000000001,0.0,True,ok,6,5,0.7559392424501804,11,10,True
chb08,chb08_05.edf,4.0,centered,42,-18.42474292226631,1.0036339976325919,ok,ok,1.8,0.0,False,insufficient_intervals,0,0,,13,11,True
chb08,chb08_05.edf,4.0,centered,43,-21.47443693983531,0.8839923177751691,ok,ok,1.8,0.0,False,insufficient_intervals,0,0,,16,14,True
chb08,chb08_05.edf,4.0,centered,44,-23.531248307710563,0.5214525148879743,ok,ok,1.8,0.0,True,ok,6,5,0.755698556951713,10,8,True
chb08,chb08_05.edf,1800.0,centered,42,-11.784341550652204,0.9096060179244341,ok,ok,1.4000000000000001,0.0,False,insufficient_intervals,0,0,,13,11,True
chb08,chb08_05.edf,1800.0,centered,43,-17.45738806183663,0.8416245845316441,ok,ok,1.4000000000000001,0.0,False,insufficient_intervals,0,0,,16,14,True
chb08,chb08_05.edf,1800.0,centered,44,-18.954920902672498,0.5190966891919759,ok,ok,1.4000000000000001,0.0,True,ok,6,5,0.755827867973932,10,8,True
chb08,chb08_05.edf,3592.0,centered,42,-28.5538223618114,1.013630979486107,ok,ok,3.6,0.0,False,insufficient_intervals,0,0,,14,12,True
chb08,chb08_05.edf,3592.0,centered,43,-32.1565671980535,0.8459879323383507,ok,ok,3.6,0.0,False,insufficient_intervals,0,0,,15,13,True
chb08,chb08_05.edf,3592.0,centered,44,-27.685051944070945,0.5848473317658375,ok,ok,3.6,0.0,True,ok,6,5,0.755827867973932,11,10,True
chb08,chb08_05.edf,8.0,trailing,42,-19.445607347404284,0.9394745874762352,ok,ok,1.8,0.0,False,insufficient_intervals,0,0,,13,11,True
chb08,chb08_05.edf,8.0,trailing,43,-21.432843386680165,0.7977717408741013,ok,ok,1.8,0.0,False,insufficient_intervals,0,0,,14,12,True
chb08,chb08_05.edf,8.0,trailing,44,-24.94233152975837,0.5848473317658375,ok,ok,1.8,0.0,True,ok,6,5,0.7550800950389052,11,10,True
chb08,chb08_05.edf,1804.0,trailing,42,-13.88243492534455,0.8846135701161248,ok,ok,1.4000000000000001,0.0,False,insufficient_intervals,0,0,,12,10,True
chb08,chb08_05.edf,1804.0,trailing,43,-17.154095135313725,0.8210858044271492,ok,ok,1.4000000000000001,0.0,False,insufficient_intervals,0,0,,15,13,True
chb08,chb08_05.edf,1804.0,trailing,44,-18.509327189265125,0.5848473317658375,ok,ok,1.4000000000000001,0.0,True,ok,6,5,0.7625235640954785,11,10,True
chb08,chb08_05.edf,3596.0,trailing,42,-30.818724226760093,0.9605984988978551,ok,ok,3.6,0.0,False,insufficient_intervals,0,0,,14,12,True
chb08,chb08_05.edf,3596.0,trailing,43,-35.87293038047005,0.8371240077198778,ok,ok,3.6,0.0,False,insufficient_intervals,0,0,,14,12,True
chb08,chb08_05.edf,3596.0,trailing,44,-30.90431882552144,0.5214525148879743,ok,ok,3.6,0.0,True,ok,6,5,0.7566157887477064,10,8,True
chb08,chb08_10.edf,4.0,centered,42,-11.39492088218161,1.0014128025369022,ok,ok,1.4000000000000001,0.0,False,insufficient_intervals,0,0,,14,12,True
chb08,chb08_10.edf,4.0,centered,43,-17.19798863420699,0.792341414140958,ok,ok,1.4000000000000001,0.0,False,insufficient_intervals,0,0,,13,12,True
chb08,chb08_10.edf,4.0,centered,44,-17.80728877292523,0.6511018723167221,ok,ok,1.4000000000000001,0.0,True,ok,6,5,0.7636545755681319,12,11,True
chb08,chb08_10.edf,1800.0,centered,42,-8.371242706949431,0.9599543595386388,ok,ok,1.6,0.0,False,insufficient_intervals,0,0,,14,11,True
chb08,chb08_10.edf,1800.0,centered,43,-12.736872672725802,0.7927189995908239,ok,ok,1.6,0.0,False,insufficient_intervals,0,0,,14,12,True
chb08,chb08_10.edf,1800.0,centered,44,-15.481873822082505,0.5817771800451791,ok,ok,1.6,0.0,True,ok,6,5,0.7609209406661214,11,10,True
chb08,chb08_10.edf,3592.0,centered,42,-9.310794648898568,0.8780276365299415,ok,ok,1.0,0.0,False,insufficient_intervals,0,0,,11,9,True
chb08,chb08_10.edf,3592.0,centered,43,-6.9424722330014355,0.9196979174000831,ok,ok,1.0,0.0,False,insufficient_intervals,0,0,,14,12,True
chb08,chb08_10.edf,3592.0,centered,44,-14.673577489621332,0.5848473317658375,ok,ok,1.0,0.0,True,ok,6,5,0.7540625185535959,11,10,True
chb08,chb08_10.edf,8.0,trailing,42,-10.319937898157896,0.9514620792882313,ok,ok,1.4000000000000001,0.0,False,insufficient_intervals,0,0,,15,12,True
chb08,chb08_10.edf,8.0,trailing,43,-16.767494424472897,0.8619201811912605,ok,ok,1.4000000000000001,0.0,False,insufficient_intervals,0,0,,15,13,True
chb08,chb08_10.edf,8.0,trailing,44,-17.05348122993371,0.5214525148879743,ok,ok,1.4000000000000001,0.0,True,ok,6,5,0.7601303401649327,10,8,True
chb08,chb08_10.edf,1804.0,trailing,42,-7.9931860464628866,1.0363890354306244,ok,ok,1.6,0.0,False,insufficient_intervals,0,0,,14,11,True
chb08,chb08_10.edf,1804.0,trailing,43,-14.06474344101334,0.7927189995908239,ok,ok,1.6,0.0,False,insufficient_intervals,0,0,,14,12,True
chb08,chb08_10.edf,1804.0,trailing,44,-14.970694965971985,0.5214525148879743,ok,ok,1.6,0.0,True,ok,6,5,0.7572960273799565,10,8,True
chb08,chb08_10.edf,3596.0,trailing,42,-9.104240465842402,0.9671271878788834,ok,ok,1.5,0.0,False,insufficient_intervals,0,0,,14,12,True
chb08,chb08_10.edf,3596.0,trailing,43,-16.034604149347334,0.7927189995908239,ok,ok,1.5,0.0,False,insufficient_intervals,0,0,,14,12,True
chb08,chb08_10.edf,3596.0,trailing,44,-16.819762216977576,0.5758877151936187,ok,ok,1.5,0.0,True,ok,6,5,0.7566157887477064,11,9,True
chb08,chb08_11.edf,4.0,centered,42,-10.171240015125655,0.8846135701161248,ok,ok,1.4000000000000001,0.0,False,insufficient_intervals,0,0,,12,10,True
chb08,chb08_11.edf,4.0,centered,43,-16.01938453718165,0.8444763228721186,ok,ok,1.4000000000000001,0.0,False,insufficient_intervals,0,0,,14,12,True
chb08,chb08_11.edf,4.0,centered,44,-16.348371591908432,0.5214525148879743,ok,ok,1.4000000000000001,0.0,True,ok,6,5,0.7603865425314212,10,8,True
chb08,chb08_11.edf,1800.0,centered,42,-10.616382060810118,0.8809953131673368,ok,ok,1.6,0.0,False,insufficient_intervals,0,0,,12,10,True
chb08,chb08_11.edf,1800.0,centered,43,-16.332788904604254,0.8210858044271492,ok,ok,1.6,0.0,False,insufficient_intervals,0,0,,15,13,True
chb08,chb08_11.edf,1800.0,centered,44,-18.57207722063307,0.6361102490114945,ok,ok,1.6,0.0,True,ok,6,5,0.762870378512425,12,11,True
chb08,chb08_11.edf,3592.0,centered,42,-14.449706843804037,0.924021699675738,ok,ok,1.1,0.0,False,insufficient_intervals,0,0,,12,9,True
chb08,chb08_11.edf,3592.0,centered,43,-8.515649337149949,0.8339244768530796,ok,ok,1.1,0.0,False,insufficient_intervals,2,1,,14,12,True
chb08,chb08_11.edf,3592.0,centered,44,-14.883044162044325,0.9896528962337129,ok,ok,1.1,0.0,True,ok,8,7,0.7418449192202344,11,9,True
chb08,chb08_11.edf,8.0,trailing,42,-13.285618822629152,0.9701760823717316,ok,ok,1.1,0.0,False,insufficient_intervals,0,0,,14,11,True
chb08,chb08_11.edf,8.0,trailing,43,-5.941344336634486,0.9055099847374729,ok,ok,1.1,0.0,False,insufficient_intervals,0,0,,16,14,True
chb08,chb08_11.edf,8.0,trailing,44,-12.969319744125947,0.5817771800451791,ok,ok,1.1,0.0,True,ok,6,5,0.7386718741464026,11,10,True
chb08,chb08_11.edf,1804.0,trailing,42,-13.685650754424293,0.9455946428090657,ok,ok,1.6,0.0,False,insufficient_intervals,0,0,,13,11,True
chb08,chb08_11.edf,1804.0,trailing,43,-18.660019192499696,0.8210858044271492,ok,ok,1.6,0.0,False,insufficient_intervals,0,0,,15,13,True
chb08,chb08_11.edf,1804.0,trailing,44,-19.84399550908902,0.5234424491170963,ok,ok,1.6,0.0,True,ok,6,5,0.7563250410841427,10,8,True
chb08,chb08_11.edf,3596.0,trailing,42,-11.554355514104564,1.067304932266654,ok,ok,1.1,0.0,False,insufficient_intervals,0,0,,14,13,True
chb08,chb08_11.edf,3596.0,trailing,43,-5.200443715723781,0.7927189995908239,ok,ok,1.1,0.0,False,insufficient_intervals,0,0,,14,12,True
chb08,chb08_11.edf,3596.0,trailing,44,-12.108533876603953,0.18172949352866066,ok,ok,1.1,0.0,True,ok,6,5,0.9267030116312308,11,9,True
chb08,chb08_13.edf,4.0,centered,42,-8.992480719391718,0.9605984988978551,ok,ok,1.6,0.0,False,insufficient_intervals,0,0,,14,12,True
chb08,chb08_13.edf,4.0,centered,43,-15.67336289386457,0.8210858044271492,ok,ok,1.6,0.0,False,insufficient_intervals,0,0,,15,13,True
chb08,chb08_13.edf,4.0,centered,44,-16.50806205449124,0.5758877151936187,ok,ok,1.6,0.0,True,ok,6,5,0.7555394635227161,11,9,True
chb08,chb08_13.edf,1800.0,centered,42,-18.704405229044596,0.9605984988978551,ok,ok,2.1,0.0,False,insufficient_intervals,0,0,,14,12,True
chb08,chb08_13.edf,1800.0,centered,43,-25.059824682493264,0.8619201811912605,ok,ok,2.1,0.0,False,insufficient_intervals,0,0,,15,13,True
chb08,chb08_13.edf,1800.0,centered,44,-27.931345342734843,0.6806424684296691,ok,ok,2.1,0.0,True,ok,6,5,0.755827867973932,12,10,True
chb08,chb08_13.edf,3592.0,centered,42,-13.631405615331792,0.946507448929672,ok,ok,1.2000000000000002,0.0,False,insufficient_intervals,0,0,,12,10,True
chb08,chb08_13.edf,3592.0,centered,43,-15.060580340119941,0.8619201811912605,ok,ok,1.2000000000000002,0.0,False,insufficient_intervals,0,0,,15,13,True
chb08,chb08_13.edf,3592.0,centered,44,-18.803105064828095,0.5214525148879743,ok,ok,1.2000000000000002,0.0,True,ok,6,5,0.7596068974958187,10,8,True
chb08,chb08_13.edf,8.0,trailing,42,-14.914297790649213,0.9294917436391709,ok,ok,2.0,0.0,False,insufficient_intervals,0,0,,14,11,True
chb08,chb08_13.edf,8.0,trailing,43,-21.22090293143409,0.8482895051706254,ok,ok,2.0,0.0,False,insufficient_intervals,0,0,,15,13,True
chb08,chb08_13.edf,8.0,trailing,44,-24.050444092774697,0.5801835197482597,ok,ok,2.0,0.0,True,ok,6,5,0.7567208787149138,11,10,True
chb08,chb08_13.edf,1804.0,trailing,42,-19.153908662529815,0.984947496190048,ok,ok,2.1,0.0,False,insufficient_intervals,0,0,,15,12,True
chb08,chb08_13.edf,1804.0,trailing,43,-23.95263140157501,0.8449403650523396,ok,ok,2.1,0.0,False,insufficient_intervals,0,0,,13,12,True
chb08,chb08_13.edf,1804.0,trailing,44,-28.011298617564982,0.5214525148879743,ok,ok,2.1,0.0,True,ok,6,5,0.7601303401649327,10,8,True
chb08,chb08_13.edf,3596.0,trailing,42,-14.34892966946094,0.9376083722701001,ok,ok,1.2000000000000002,0.0,False,insufficient_intervals,0,0,,13,11,True
chb08,chb08_13.edf,3596.0,trailing,43,-15.947801768400417,0.832977061926827,ok,ok,1.2000000000000002,0.0,False,insufficient_intervals,0,0,,15,13,True
chb08,chb08_13.edf,3596.0,trailing,44,-19.374268133771103,0.5190966891919759,ok,ok,1.2000000000000002,0.0,True,ok,6,5,0.7618946932700736,10,8,True
chb08,chb08_21.edf,4.0,centered,42,-18.244095809553944,0.8568946371721161,ok,ok,1.8,0.0,False,insufficient_intervals,0,0,,12,10,True
chb08,chb08_21.edf,4.0,centered,43,-23.32386306574666,0.8619201811912605,ok,ok,1.8,0.0,False,insufficient_intervals,0,0,,15,13,True
chb08,chb08_21.edf,4.0,centered,44,-24.63899429720917,0.5817771800451791,ok,ok,1.8,0.0,True,ok,6,5,0.7566157887477064,11,10,True
chb08,chb08_21.edf,1800.0,centered,42,-11.0514618188249,0.9394745874762352,ok,ok,1.7000000000000002,0.0,False,insufficient_intervals,0,0,,13,11,True
chb08,chb08_21.edf,1800.0,centered,43,-13.609305898791547,0.7927189995908239,ok,ok,1.7000000000000002,0.0,False,insufficient_intervals,0,0,,14,12,True
chb08,chb08_21.edf,1800.0,centered,44,-16.27681157897822,0.5848473317658375,ok,ok,1.7000000000000002,0.0,True,ok,6,5,0.7565097053092892,11,10,True
chb08,chb08_21.edf,3592.0,centered,42,-12.31857546549683,0.9455946428090657,ok,ok,1.0,0.0,False,insufficient_intervals,0,0,,13,11,True
chb08,chb08_21.edf,3592.0,centered,43,-9.506576184605896,0.8416245845316441,ok,ok,1.0,0.0,False,insufficient_intervals,0,0,,16,14,True
chb08,chb08_21.edf,3592.0,centered,44,-17.28830033832207,0.5234424491170963,ok,ok,1.0,0.0,True,ok,6,5,0.7609209406661214,10,8,True
chb08,chb08_21.edf,8.0,trailing,42,-16.894786276842613,0.9394745874762352,ok,ok,1.7000000000000002,0.0,False,insufficient_intervals,0,0,,13,11,True
chb08,chb08_21.edf,8.0,trailing,43,-20.1580535879185,0.791894098968946,ok,ok,1.7000000000000002,0.0,False,insufficient_intervals,0,0,,14,12,True
chb08,chb08_21.edf,8.0,trailing,44,-21.970973999382913,0.642336692150368,ok,ok,1.7000000000000002,0.0,True,ok,6,5,0.75530224525198,12,11,True
chb08,chb08_21.edf,1804.0,trailing,42,-14.720218217768867,0.9605984988978551,ok,ok,1.7000000000000002,0.0,False,insufficient_intervals,0,0,,14,12,True
chb08,chb08_21.edf,1804.0,trailing,43,-16.15212566996326,0.7927189995908239,ok,ok,1.7000000000000002,0.0,False,insufficient_intervals,0,0,,14,12,True
chb08,chb08_21.edf,1804.0,trailing,44,-19.732051752553296,0.5214525148879743,ok,ok,1.7000000000000002,0.0,True,ok,6,5,0.7601303401649327,10,8,True
chb08,chb08_21.edf,3596.0,trailing,42,-11.1742891614659,0.9168986518918317,ok,ok,1.0,0.0,False,insufficient_intervals,0,0,,13,11,True
chb08,chb08_21.edf,3596.0,trailing,43,-9.564408301655636,0.7197262997103361,ok,ok,1.0,0.0,False,insufficient_intervals,0,0,,13,11,True
chb08,chb08_21.edf,3596.0,trailing,44,-17.66634184898631,0.5578837028589976,ok,ok,1.0,0.0,True,ok,6,5,0.7609209406661214,11,9,True
