patient,file,start_sec,mode,seed,condition,sr_value,cr_value,sr_reason,cr_reason,frequency,max_clipped_fraction,bistable_valid,bistable_reason,bistable_events,bistable_intervals,bistable_cv,fhn_events,fhn_intervals,fhn_valid,sr_missing,cr_missing
chb01,chb01_01.edf,1804.0,trailing,49,driven,-15.318116367312967,0.7000093005334524,ok,ok,1.4000000000000001,0.0,False,insufficient_intervals,1.0,0.0,,12,11,True,0,0
chb01,chb01_01.edf,1804.0,trailing,49,no_drive,,0.627323804944464,undefined_spectral_ratio,ok,,,,,,,,10,9,,1,0
chb01,chb01_01.edf,1804.0,trailing,50,driven,-16.739078711156047,0.8411903142551997,ok,ok,1.4000000000000001,0.0,False,insufficient_intervals,4.0,3.0,,10,9,True,0,0
chb01,chb01_01.edf,1804.0,trailing,50,no_drive,,0.8074795676900143,undefined_spectral_ratio,ok,,,,,,,,9,8,,1,0
chb01,chb01_01.edf,1804.0,trailing,51,driven,-23.213878443787117,0.512142518543701,ok,ok,1.4000000000000001,0.0,False,insufficient_intervals,2.0,1.0,,9,7,True,0,0
chb01,chb01_01.edf,1804.0,trailing,51,no_drive,,0.512142518543701,undefined_spectral_ratio,ok,,,,,,,,9,7,,1,0
chb01,chb01_01.edf,1804.0,trailing,52,driven,-17.348005252072454,0.9722023911862743,ok,ok,1.4000000000000001,0.0,False,insufficient_intervals,2.0,1.0,,11,10,True,0,0
chb01,chb01_01.edf,1804.0,trailing,52,no_drive,,0.8999007741789422,undefined_spectral_ratio,ok,,,,,,,,12,11,,1,0
chb01,chb01_01.edf,1804.0,trailing,53,driven,-23.8859370167227,1.2101686833252296,ok,ok,1.4000000000000001,0.0,False,insufficient_intervals,4.0,3.0,,9,7,True,0,0
chb01,chb01_01.edf,1804.0,trailing,53,no_drive,,0.24511124281430097,undefined_spectral_ratio,ok,,,,,,,,8,6,,1,0
chb01,chb01_01.edf,1804.0,trailing,54,driven,-7.5087731138476315,0.850229448702923,ok,ok,1.4000000000000001,0.0,False,insufficient_intervals,0.0,0.0,,12,10,True,0,0
chb01,chb01_01.edf,1804.0,trailing,54,no_drive,,0.7591525122759742,undefined_spectral_ratio,ok,,,,,,,,12,10,,1,0
chb01,chb01_01.edf,1804.0,trailing,55,driven,-11.138937494296929,1.4797194599301684,ok,ok,1.4000000000000001,0.0,False,insufficient_intervals,0.0,0.0,,8,7,True,0,0
chb01,chb01_01.edf,1804.0,trailing,55,no_drive,,1.0478979712046146,undefined_spectral_ratio,ok,,,,,,,,9,8,,1,0
chb01,chb01_01.edf,1804.0,trailing,56,driven,-22.551870682318043,0.9712767344027523,ok,ok,1.4000000000000001,0.0,False,insufficient_intervals,1.0,0.0,,11,10,True,0,0
chb01,chb01_01.edf,1804.0,trailing,56,no_drive,,0.6932165650682691,undefined_spectral_ratio,ok,,,,,,,,12,11,,1,0
chb01,chb01_01.edf,1804.0,trailing,57,driven,-25.43632843658446,0.6559552833513658,ok,ok,1.4000000000000001,0.0,False,insufficient_intervals,4.0,3.0,,11,10,True,0,0
chb01,chb01_01.edf,1804.0,trailing,57,no_drive,,0.6559552833513658,undefined_spectral_ratio,ok,,,,,,,,11,10,,1,0
chb01,chb01_01.edf,1804.0,trailing,58,driven,-16.448496457074256,0.4731802290578575,ok,ok,1.4000000000000001,0.0,False,insufficient_intervals,5.0,4.0,,11,9,True,0,0
chb01,chb01_01.edf,1804.0,trailing,58,no_drive,,0.44714074497492345,undefined_spectral_ratio,ok,,,,,,,,10,8,,1,0
chb01,chb01_01.edf,1804.0,trailing,59,driven,-13.09459531532439,0.9516489093769478,ok,ok,1.4000000000000001,0.0,False,insufficient_intervals,0.0,0.0,,11,8,True,0,0
chb01,chb01_01.edf,1804.0,trailing,59,no_drive,,0.9535976395037187,undefined_spectral_ratio,ok,,,,,,,,11,8,,1,0
chb01,chb01_01.edf,1804.0,trailing,60,driven,-20.21780494374104,0.25940051992547997,ok,ok,1.4000000000000001,0.0,False,insufficient_intervals,4.0,3.0,,9,7,True,0,0
chb01,chb01_01.edf,1804.0,trailing,60,no_drive,,0.2635963268213933,undefined_spectral_ratio,ok,,,,,,,,10,8,,1,0
chb01,chb01_01.edf,1804.0,trailing,61,driven,-19.3636875476721,0.2460573561161468,ok,ok,1.4000000000000001,0.0,False,insufficient_intervals,2.0,1.0,,13,11,True,0,0
chb01,chb01_01.edf,1804.0,trailing,61,no_drive,,0.2460573561161468,undefined_spectral_ratio,ok,,,,,,,,13,11,,1,0
chb01,chb01_01.edf,3596.0,trailing,42,driven,-18.988502266955308,0.9394745874762352,ok,ok,2.2,0.0,False,insufficient_intervals,0.0,0.0,,13,11,True,0,0
chb01,chb01_01.edf,3596.0,trailing,42,no_drive,,0.9605984988978551,undefined_spectral_ratio,ok,,,,,,,,14,12,,1,0
chb01,chb01_01.edf,3596.0,trailing,43,driven,-19.62970930158425,0.792341414140958,ok,ok,2.2,0.0,False,insufficient_intervals,0.0,0.0,,13,12,True,0,0
chb01,chb01_01.edf,3596.0,trailing,43,no_drive,,0.7927189995908239,undefined_spectral_ratio,ok,,,,,,,,14,12,,1,0
chb01,chb01_01.edf,3596.0,trailing,44,driven,-22.424459604490387,0.5738531861237478,ok,ok,2.2,0.0,True,ok,6.0,5.0,0.755827867973932,11,9,True,0,0
chb01,chb01_01.edf,3596.0,trailing,44,no_drive,,0.5848473317658375,undefined_spectral_ratio,ok,,,,,,,,11,10,,1,0
chb01,chb01_01.edf,3596.0,trailing,45,driven,-23.608774399899048,0.26769318484348065,ok,ok,2.2,0.0,False,insufficient_intervals,1.0,0.0,,5,4,True,0,0
chb01,chb01_01.edf,3596.0,trailing,45,no_drive,,0.26769318484348065,undefined_spectral_ratio,ok,,,,,,,,5,4,,1,0
chb01,chb01_01.edf,3596.0,trailing,46,driven,-13.463860605667588,0.3987812184155495,ok,ok,2.2,0.0,False,insufficient_intervals,2.0,1.0,,12,9,True,0,0
chb01,chb01_01.edf,3596.0,trailing,46,no_drive,,0.3987812184155495,undefined_spectral_ratio,ok,,,,,,,,12,9,,1,0
chb01,chb01_01.edf,3596.0,trailing,47,driven,-18.092677147184915,0.20210995870036225,ok,ok,2.2,0.0,False,insufficient_intervals,1.0,0.0,,15,12,True,0,0
chb01,chb01_01.edf,3596.0,trailing,47,no_drive,,0.20210995870036225,undefined_spectral_ratio,ok,,,,,,,,15,12,,1,0
chb01,chb01_01.edf,3596.0,trailing,48,driven,-20.195186310414304,0.22395607198429443,ok,ok,2.2,0.0,False,insufficient_intervals,2.0,1.0,,12,11,True,0,0
chb01,chb01_01.edf,3596.0,trailing,48,no_drive,,0.24627400913203262,undefined_spectral_ratio,ok,,,,,,,,12,10,,1,0
chb01,chb01_01.edf,3596.0,trailing,49,driven,-16.274019021722275,0.6570431714633876,ok,ok,2.2,0.0,False,insufficient_intervals,1.0,0.0,,11,10,True,0,0
chb01,chb01_01.edf,3596.0,trailing,49,no_drive,,0.627323804944464,undefined_spectral_ratio,ok,,,,,,,,10,9,,1,0
chb01,chb01_01.edf,3596.0,trailing,50,driven,-24.526498173626642,0.8074795676900143,ok,ok,2.2,0.0,False,insufficient_intervals,4.0,3.0,,9,8,True,0,0
chb01,chb01_01.edf,3596.0,trailing,50,no_drive,,0.8074795676900143,undefined_spectral_ratio,ok,,,,,,,,9,8,,1,0
chb01,chb01_01.edf,3596.0,trailing,51,driven,-17.32478411848745,0.4999478380308875,ok,ok,2.2,0.0,False,insufficient_intervals,2.0,1.0,,8,7,True,0,0
chb01,chb01_01.edf,3596.0,trailing,51,no_drive,,0.512142518543701,undefined_spectral_ratio,ok,,,,,,,,9,7,,1,0
chb01,chb01_01.edf,3596.0,trailing,52,driven,-16.08194809524285,0.9711588993915754,ok,ok,2.2,0.0,False,insufficient_intervals,2.0,1.0,,11,10,True,0,0
chb01,chb01_01.edf,3596.0,trailing,52,no_drive,,0.8999007741789422,undefined_spectral_ratio,ok,,,,,,,,12,11,,1,0
chb01,chb01_01.edf,3596.0,trailing,53,driven,-27.234249352854636,0.24511124281430097,ok,ok,2.2,0.0,False,insufficient_intervals,4.0,3.0,,8,6,True,0,0
chb01,chb01_01.edf,3596.0,trailing,53,no_drive,,0.24511124281430097,undefined_spectral_ratio,ok,,,,,,,,8,6,,1,0
chb01,chb01_01.edf,3596.0,trailing,54,driven,-16.56848917401063,0.7532104538107545,ok,ok,2.2,0.0,False,insufficient_intervals,0.0,0.0,,12,10,True,0,0
chb01,chb01_01.edf,3596.0,trailing,54,no_drive,,0.7591525122759742,undefined_spectral_ratio,ok,,,,,,,,12,10,,1,0
chb01,chb01_01.edf,3596.0,trailing,55,driven,-15.041975903514514,1.0478979712046146,ok,ok,2.2,0.0,False,insufficient_intervals,0.0,0.0,,9,8,True,0,0
chb01,chb01_01.edf,3596.0,trailing,55,no_drive,,1.0478979712046146,undefined_spectral_ratio,ok,,,,,,,,9,8,,1,0
chb01,chb01_01.edf,3596.0,trailing,56,driven,-17.36431786120094,0.9712767344027523,ok,ok,2.2,0.0,False,insufficient_intervals,1.0,0.0,,11,10,True,0,0
chb01,chb01_01.edf,3596.0,trailing,56,no_drive,,0.6932165650682691,undefined_spectral_ratio,ok,,,,,,,,12,11,,1,0
chb01,chb01_01.edf,3596.0,trailing,57,driven,-18.03307221334471,0.6555326799780494,ok,ok,2.2,0.0,False,insufficient_intervals,4.0,3.0,,11,10,True,0,0
chb01,chb01_01.edf,3596.0,trailing,57,no_drive,,0.6559552833513658,undefined_spectral_ratio,ok,,,,,,,,11,10,,1,0
chb01,chb01_01.edf,3596.0,trailing,58,driven,-29.173129743656446,0.44714074497492345,ok,ok,2.2,0.0,False,insufficient_intervals,5.0,4.0,,10,8,True,0,0
chb01,chb01_01.edf,3596.0,trailing,58,no_drive,,0.44714074497492345,undefined_spectral_ratio,ok,,,,,,,,10,8,,1,0
chb01,chb01_01.edf,3596.0,trailing,59,driven,-23.164027941702045,0.9628884703032005,ok,ok,2.2,0.0,False,insufficient_intervals,0.0,0.0,,11,8,True,0,0
chb01,chb01_01.edf,3596.0,trailing,59,no_drive,,0.9535976395037187,undefined_spectral_ratio,ok,,,,,,,,11,8,,1,0
chb01,chb01_01.edf,3596.0,trailing,60,driven,-16.99992614982616,0.2416877124672264,ok,ok,2.2,0.0,False,insufficient_intervals,4.0,3.0,,10,8,True,0,0
chb01,chb01_01.edf,3596.0,trailing,60,no_drive,,0.2635963268213933,undefined_spectral_ratio,ok,,,,,,,,10,8,,1,0
chb01,chb01_01.edf,3596.0,trailing,61,driven,-14.1713492848369,0.2460573561161468,ok,ok,2.2,0.0,False,insufficient_intervals,2.0,1.0,,13,11,True,0,0
chb01,chb01_01.edf,3596.0,trailing,61,no_drive,,0.2460573561161468,undefined_spectral_ratio,ok,,,,,,,,13,11,,1,0
chb01,chb01_02.edf,4.0,centered,42,driven,-17.33473229560165,0.9438969256405406,ok,ok,1.7000000000000002,0.0,False,insufficient_intervals,0.0,0.0,,14,11,True,0,0
chb01,chb01_02.edf,4.0,centered,42,no_drive,,0.9605984988978551,undefined_spectral_ratio,ok,,,,,,,,14,12,,1,0
chb01,chb01_02.edf,4.0,centered,43,driven,-19.981107603886905,0.7557926957263537,ok,ok,1.7000000000000002,0.0,False,insufficient_intervals,0.0,0.0,,14,11,True,0,0
chb01,chb01_02.edf,4.0,centered,43,no_drive,,0.7927189995908239,undefined_spectral_ratio,ok,,,,,,,,14,12,,1,0
chb01,chb01_02.edf,4.0,centered,44,driven,-22.556657758376424,0.590073286167904,ok,ok,1.7000000000000002,0.0,True,ok,6.0,5.0,0.7566157887477064,11,10,True,0,0
chb01,chb01_02.edf,4.0,centered,44,no_drive,,0.5848473317658375,undefined_spectral_ratio,ok,,,,,,,,11,10,,1,0
chb01,chb01_02.edf,4.0,centered,45,driven,-21.424903957418323,0.2036607527040689,ok,ok,1.7000000000000002,0.0,False,insufficient_intervals,1.0,0.0,,5,3,True,0,0
chb01,chb01_02.edf,4.0,centered,45,no_drive,,0.26769318484348065,undefined_spectral_ratio,ok,,,,,,,,5,4,,1,0
chb01,chb01_02.edf,4.0,centered,46,driven,-25.20366948215667,0.3987812184155495,ok,ok,1.7000000000000002,0.0,False,insufficient_intervals,2.0,1.0,,12,9,True,0,0
chb01,chb01_02.edf,4.0,centered,46,no_drive,,0.3987812184155495,undefined_spectral_ratio,ok,,,,,,,,12,9,,1,0
chb01,chb01_02.edf,4.0,centered,47,driven,-26.25751604452216,0.2551263353750901,ok,ok,1.7000000000000002,0.0,False,insufficient_intervals,1.0,0.0,,15,12,True,0,0
chb01,chb01_02.edf,4.0,centered,47,no_drive,,0.20210995870036225,undefined_spectral_ratio,ok,,,,,,,,15,12,,1,0
chb01,chb01_02.edf,4.0,centered,48,driven,-29.94772441200494,0.5131120965916113,ok,ok,1.7000000000000002,0.0,False,insufficient_intervals,2.0,1.0,,11,9,True,0,0
chb01,chb01_02.edf,4.0,centered,48,no_drive,,0.24627400913203262,undefined_spectral_ratio,ok,,,,,,,,12,10,,1,0
chb01,chb01_02.edf,4.0,centered,49,driven,-18.80084035855253,0.627323804944464,ok,ok,1.7000000000000002,0.0,False,insufficient_intervals,1.0,0.0,,10,9,True,0,0
chb01,chb01_02.edf,4.0,centered,49,no_drive,,0.627323804944464,undefined_spectral_ratio,ok,,,,,,,,10,9,,1,0
chb01,chb01_02.edf,4.0,centered,50,driven,-25.942137940136675,0.8074795676900143,ok,ok,1.7000000000000002,0.0,False,insufficient_intervals,4.0,3.0,,9,8,True,0,0
chb01,chb01_02.edf,4.0,centered,50,no_drive,,0.8074795676900143,undefined_spectral_ratio,ok,,,,,,,,9,8,,1,0
chb01,chb01_02.edf,4.0,centered,51,driven,-20.889397179659703,0.4999478380308875,ok,ok,1.7000000000000002,0.0,False,insufficient_intervals,2.0,1.0,,8,7,True,0,0
chb01,chb01_02.edf,4.0,centered,51,no_drive,,0.512142518543701,undefined_spectral_ratio,ok,,,,,,,,9,7,,1,0
chb01,chb01_02.edf,4.0,centered,52,driven,-18.509685699558812,0.9811228568472733,ok,ok,1.7000000000000002,0.0,False,insufficient_intervals,2.0,1.0,,14,13,True,0,0
chb01,chb01_02.edf,4.0,centered,52,no_drive,,0.8999007741789422,undefined_spectral_ratio,ok,,,,,,,,12,11,,1,0
chb01,chb01_02.edf,4.0,centered,53,driven,-31.192959342442638,0.29204347757800453,ok,ok,1.7000000000000002,0.0,False,insufficient_intervals,4.0,3.0,,9,7,True,0,0
chb01,chb01_02.edf,4.0,centered,53,no_drive,,0.24511124281430097,undefined_spectral_ratio,ok,,,,,,,,8,6,,1,0
chb01,chb01_02.edf,4.0,centered,54,driven,-17.500895435219537,0.8178304964157531,ok,ok,1.7000000000000002,0.0,False,insufficient_intervals,0.0,0.0,,12,11,True,0,0
chb01,chb01_02.edf,4.0,centered,54,no_drive,,0.7591525122759742,undefined_spectral_ratio,ok,,,,,,,,12,10,,1,0
chb01,chb01_02.edf,4.0,centered,55,driven,-15.564206769625512,1.0478979712046146,ok,ok,1.7000000000000002,0.0,False,insufficient_intervals,0.0,0.0,,9,8,True,0,0
chb01,chb01_02.edf,4.0,centered,55,no_drive,,1.0478979712046146,undefined_spectral_ratio,ok,,,,,,,,9,8,,1,0
chb01,chb01_02.edf,4.0,centered,56,driven,-17.836284223743185,0.6932165650682691,ok,ok,1.7000000000000002,0.0,False,insufficient_intervals,1.0,0.0,,12,11,True,0,0
chb01,chb01_02.edf,4.0,centered,56,no_drive,,0.6932165650682691,undefined_spectral_ratio,ok,,,,,,,,12,11,,1,0
chb01,chb01_02.edf,4.0,centered,57,driven,-20.04008037172235,0.6559552833513658,ok,ok,1.7000000000000002,0.0,False,insufficient_intervals,4.0,3.0,,11,10,True,0,0
chb01,chb01_02.edf,4.0,centered,57,no_drive,,0.6559552833513658,undefined_spectral_ratio,ok,,,,,,,,11,10,,1,0
chb01,chb01_02.edf,4.0,centered,58,driven,-21.291063786695172,0.4823544806172331,ok,ok,1.7000000000000002,0.0,True,ok,7.0,6.0,1.138560375373893,10,8,True,0,0
chb01,chb01_02.edf,4.0,centered,58,no_drive,,0.44714074497492345,undefined_spectral_ratio,ok,,,,,,,,10,8,,1,0
chb01,chb01_02.edf,4.0,centered,59,driven,-11.747208933169494,1.0333385652381721,ok,ok,1.7000000000000002,0.0,False,insufficient_intervals,0.0,0.0,,12,9,True,0,0
chb01,chb01_02.edf,4.0,centered,59,no_drive,,0.9535976395037187,undefined_spectral_ratio,ok,,,,,,,,11,8,,1,0
chb01,chb01_02.edf,4.0,centered,60,driven,-23.85003917937199,0.25940051992547997,ok,ok,1.7000000000000002,0.0,False,insufficient_intervals,4.0,3.0,,9,7,True,0,0
chb01,chb01_02.edf,4.0,centered,60,no_drive,,0.2635963268213933,undefined_spectral_ratio,ok,,,,,,,,10,8,,1,0
chb01,chb01_02.edf,4.0,centered,61,driven,-18.95338842382543,0.2461578599644209,ok,ok,1.7000000000000002,0.0,False,insufficient_intervals,2.0,1.0,,13,11,True,0,0
chb01,chb01_02.edf,4.0,centered,61,no_drive,,0.2460573561161468,undefined_spectral_ratio,ok,,,,,,,,13,11,,1,0
chb01,chb01_02.edf,1800.0,centered,42,driven,-11.591285689106407,0.9345659351916152,ok,ok,1.2000000000000002,0.0,False,insufficient_intervals,0.0,0.0,,13,11,True,0,0
chb01,chb01_02.edf,1800.0,centered,42,no_drive,,0.9605984988978551,undefined_spectral_ratio,ok,,,,,,,,14,12,,1,0
chb01,chb01_02.edf,1800.0,centered,43,driven,-10.69755926422618,0.86179588090368,ok,ok,1.2000000000000002,0.0,False,insufficient_intervals,0.0,0.0,,15,13,True,0,0
chb01,chb01_02.edf,1800.0,centered,43,no_drive,,0.7927189995908239,undefined_spectral_ratio,ok,,,,,,,,14,12,,1,0
chb01,chb01_02.edf,1800.0,centered,44,driven,-13.52514924063324,0.5848473317658375,ok,ok,1.2000000000000002,0.0,True,ok,6.0,5.0,0.7765294277343716,11,10,True,0,0
chb01,chb01_02.edf,1800.0,centered,44,no_drive,,0.5848473317658375,undefined_spectral_ratio,ok,,,,,,,,11,10,,1,0
chb01,chb01_02.edf,1800.0,centered,45,driven,-13.473272331526017,0.26769318484348065,ok,ok,1.2000000000000002,0.0,False,insufficient_intervals,1.0,0.0,,5,4,True,0,0
chb01,chb01_02.edf,1800.0,centered,45,no_drive,,0.26769318484348065,undefined_spectral_ratio,ok,,,,,,,,5,4,,1,0
chb01,chb01_02.edf,1800.0,centered,46,driven,-22.40314988605165,0.348572107582472,ok,ok,1.2000000000000002,0.0,False,insufficient_intervals,2.0,1.0,,11,8,True,0,0
chb01,chb01_02.edf,1800.0,centered,46,no_drive,,0.3987812184155495,undefined_spectral_ratio,ok,,,,,,,,12,9,,1,0
chb01,chb01_02.edf,1800.0,centered,47,driven,-20.20337744182924,0.2551263353750901,ok,ok,1.2000000000000002,0.0,False,insufficient_intervals,1.0,0.0,,15,12,True,0,0
chb01,chb01_02.edf,1800.0,centered,47,no_drive,,0.20210995870036225,undefined_spectral_ratio,ok,,,,,,,,15,12,,1,0
chb01,chb01_02.edf,1800.0,centered,48,driven,-18.89941827935429,0.8315770325327838,ok,ok,1.2000000000000002,0.0,False,insufficient_intervals,2.0,1.0,,9,7,True,0,0
chb01,chb01_02.edf,1800.0,centered,48,no_drive,,0.24627400913203262,undefined_spectral_ratio,ok,,,,,,,,12,10,,1,0
chb01,chb01_02.edf,1800.0,centered,49,driven,-12.035913842864765,0.6895833768025293,ok,ok,1.2000000000000002,0.0,False,insufficient_intervals,3.0,2.0,,13,12,True,0,0
chb01,chb01_02.edf,1800.0,centered,49,no_drive,,0.627323804944464,undefined_spectral_ratio,ok,,,,,,,,10,9,,1,0
chb01,chb01_02.edf,1800.0,centered,50,driven,-15.618035934861773,0.8742421964846774,ok,ok,1.2000000000000002,0.0,False,insufficient_intervals,4.0,3.0,,10,9,True,0,0
chb01,chb01_02.edf,1800.0,centered,50,no_drive,,0.8074795676900143,undefined_spectral_ratio,ok,,,,,,,,9,8,,1,0
chb01,chb01_02.edf,1800.0,centered,51,driven,-17.13232507252837,0.5283349842071247,ok,ok,1.2000000000000002,0.0,False,insufficient_intervals,2.0,1.0,,9,8,True,0,0
chb01,chb01_02.edf,1800.0,centered,51,no_drive,,0.512142518543701,undefined_spectral_ratio,ok,,,,,,,,9,7,,1,0
chb01,chb01_02.edf,1800.0,centered,52,driven,-16.298478258438525,1.3031427734206922,ok,ok,1.2000000000000002,0.0,False,insufficient_intervals,2.0,1.0,,11,8,True,0,0
chb01,chb01_02.edf,1800.0,centered,52,no_drive,,0.8999007741789422,undefined_spectral_ratio,ok,,,,,,,,12,11,,1,0
chb01,chb01_02.edf,1800.0,centered,53,driven,-20.907493013927606,0.24511124281430097,ok,ok,1.2000000000000002,0.0,False,insufficient_intervals,4.0,3.0,,8,6,True,0,0
chb01,chb01_02.edf,1800.0,centered,53,no_drive,,0.24511124281430097,undefined_spectral_ratio,ok,,,,,,,,8,6,,1,0
chb01,chb01_02.edf,1800.0,centered,54,driven,-4.01923905935057,0.9486445438562513,ok,ok,1.2000000000000002,0.0,False,insufficient_intervals,0.0,0.0,,13,11,True,0,0
chb01,chb01_02.edf,1800.0,centered,54,no_drive,,0.7591525122759742,undefined_spectral_ratio,ok,,,,,,,,12,10,,1,0
chb01,chb01_02.edf,1800.0,centered,55,driven,-6.09428046886298,1.3649445822466988,ok,ok,1.2000000000000002,0.0,False,insufficient_intervals,0.0,0.0,,7,6,True,0,0
chb01,chb01_02.edf,1800.0,centered,55,no_drive,,1.0478979712046146,undefined_spectral_ratio,ok,,,,,,,,9,8,,1,0
chb01,chb01_02.edf,1800.0,centered,56,driven,-20.86092759672767,0.7198168186791657,ok,ok,1.2000000000000002,0.0,False,insufficient_intervals,1.0,0.0,,13,11,True,0,0
chb01,chb01_02.edf,1800.0,centered,56,no_drive,,0.6932165650682691,undefined_spectral_ratio,ok,,,,,,,,12,11,,1,0
chb01,chb01_02.edf,1800.0,centered,57,driven,-22.41174238973507,0.725984212274472,ok,ok,1.2000000000000002,0.0,False,insufficient_intervals,4.0,3.0,,10,9,True,0,0
chb01,chb01_02.edf,1800.0,centered,57,no_drive,,0.6559552833513658,undefined_spectral_ratio,ok,,,,,,,,11,10,,1,0
chb01,chb01_02.edf,1800.0,centered,58,driven,-11.285272201070255,0.44714074497492345,ok,ok,1.2000000000000002,0.0,False,insufficient_intervals,5.0,4.0,,10,8,True,0,0
chb01,chb01_02.edf,1800.0,centered,58,no_drive,,0.44714074497492345,undefined_spectral_ratio,ok,,,,,,,,10,8,,1,0
chb01,chb01_02.edf,1800.0,centered,59,driven,-12.897118108228963,1.0218223778971227,ok,ok,1.2000000000000002,0.0,False,insufficient_intervals,0.0,0.0,,12,9,True,0,0
chb01,chb01_02.edf,1800.0,centered,59,no_drive,,0.9535976395037187,undefined_spectral_ratio,ok,,,,,,,,11,8,,1,0
chb01,chb01_02.edf,1800.0,centered,60,driven,-16.23570595105352,0.25940051992547997,ok,ok,1.2000000000000002,0.0,False,insufficient_intervals,4.0,3.0,,9,7,True,0,0
chb01,chb01_02.edf,1800.0,centered,60,no_drive,,0.2635963268213933,undefined_spectral_ratio,ok,,,,,,,,10,8,,1,0
chb01,chb01_02.edf,1800.0,centered,61,driven,-15.516004087404806,0.2460573561161468,ok,ok,1.2000000000000002,0.0,False,insufficient_intervals,2.0,1.0,,13,11,True,0,0
chb01,chb01_02.edf,1800.0,centered,61,no_drive,,0.2460573561161468,undefined_spectral_ratio,ok,,,,,,,,13,11,,1,0
chb01,chb01_02.edf,3592.0,centered,42,driven,-8.462727368076525,0.7827518847813133,ok,ok,1.3,0.0,False,insufficient_intervals,0.0,0.0,,11,9,True,0,0
chb01,chb01_02.edf,3592.0,centered,42,no_drive,,0.9605984988978551,undefined_spectral_ratio,ok,,,,,,,,14,12,,1,0
chb01,chb01_02.edf,3592.0,centered,43,driven,-10.416133583997247,0.862175938895508,ok,ok,1.3,0.0,False,insufficient_intervals,0.0,0.0,,14,13,True,0,0
chb01,chb01_02.edf,3592.0,centered,43,no_drive,,0.7927189995908239,undefined_spectral_ratio,ok,,,,,,,,14,12,,1,0
chb01,chb01_02.edf,3592.0,centered,44,driven,-13.710788596701986,0.5817771800451791,ok,ok,1.3,0.0,True,ok,6.0,5.0,0.7572960273799565,11,10,True,0,0
chb01,chb01_02.edf,3592.0,centered,44,no_drive,,0.5848473317658375,undefined_spectral_ratio,ok,,,,,,,,11,10,,1,0
chb01,chb01_02.edf,3592.0,centered,45,driven,-10.973779802779017,1.6429092927344808,ok,ok,1.3,0.0,False,insufficient_intervals,1.0,0.0,,6,5,True,0,0
chb01,chb01_02.edf,3592.0,centered,45,no_drive,,0.26769318484348065,undefined_spectral_ratio,ok,,,,,,,,5,4,,1,0
chb01,chb01_02.edf,3592.0,centered,46,driven,-17.62544257238911,0.3987812184155495,ok,ok,1.3,0.0,False,insufficient_intervals,2.0,1.0,,12,9,True,0,0
chb01,chb01_02.edf,3592.0,centered,46,no_drive,,0.3987812184155495,undefined_spectral_ratio,ok,,,,,,,,12,9,,1,0
chb01,chb01_02.edf,3592.0,centered,47,driven,-17.476088731700777,0.2551263353750901,ok,ok,1.3,0.0,False,insufficient_intervals,1.0,0.0,,15,12,True,0,0
chb01,chb01_02.edf,3592.0,centered,47,no_drive,,0.20210995870036225,undefined_spectral_ratio,ok,,,,,,,,15,12,,1,0
chb01,chb01_02.edf,3592.0,centered,48,driven,-19.13093723630637,0.24627400913203262,ok,ok,1.3,0.0,False,insufficient_intervals,2.0,1.0,,12,10,True,0,0
chb01,chb01_02.edf,3592.0,centered,48,no_drive,,0.24627400913203262,undefined_spectral_ratio,ok,,,,,,,,12,10,,1,0
chb01,chb01_02.edf,3592.0,centered,49,driven,-12.98319293815084,0.6951328185438138,ok,ok,1.3,0.0,False,insufficient_intervals,1.0,0.0,,12,11,True,0,0
